frame_id,main.event_count,main.event_poll_ms,main.resize_sync_ms,main.sync_output_ms,main.assets_update_ms,main.input_update_ms,main.idle_pacing_requested_ms,main.idle_pacing_delay_ms,main.menu_active,main.quit_requested,main.frame_total_ms,assets.frame_id,assets.frame_dt_seconds,assets.idle_frame,assets.dev_mode,assets.runtime_updates_enabled,assets.active_count,assets.filtered_active_count,assets.total_count,assets.world_ms,assets.visibility_ms,assets.visible_scaling_refreshed,assets.runtime_effects_ms,assets.filtered_refresh_ms,assets.render_ms,assets.dev_sync_ms,dev.update_total_ms,dev.room_editor_update_ms,dev.room_editor_ui_ms,dev.other_settings_ms,dev.map_mode_ui_ms,dev.camera_panel_ms,dev.layout_ms,dev.save_ms,dev.active_assets_sync_ms,dev.current_room_sync_ms,dev.active_assets_generation,dev.filtered_assets_generation,dev.set_active_assets_called,dev.current_room_changed,dev.layout_dirty,assets.slow_frame,assets.slow_frame_threshold_ms,assets.startup_safety_active,assets.world_total_ms,assets.world_player_ms,assets.world_non_player_ms,assets.world_movement_flush_ms,assets.world_camera_ms,assets.world_max_dimensions_ms,assets.world_dev_sync_ms,assets.world_pending_assets_ms,assets.world_empty_points_ms,assets.world_full_updates,assets.world_skipped_static_updates,assets.world_trap_candidates,assets.world_active_count,assets.slow_world_update,assets.slow_world_update_threshold_ms,assets.runtime_effects_skipped_startup,assets.runtime_convergence_trace_enabled,assets.runtime_convergence_iterations,assets.runtime_convergence_converged,assets.runtime_convergence_waves,assets.runtime_convergence_children_considered,assets.runtime_convergence_children_updated,assets.runtime_convergence_traversal_refreshes,assets.runtime_convergence_pass_ms,assets.runtime_convergence_refresh_ms,assets.runtime_convergence_stage_ms,assets.slow_runtime_effects,assets.slow_runtime_effects_threshold_ms,assets.runtime_convergence_cap_reached,assets.runtime_convergence_iteration_cap,assets.trap_escape_skipped_startup,assets.trap_escape_skipped_no_movement_assets,assets.trap_escape_ms,assets.trap_escape_processed,assets.trap_escape_skipped,assets.trap_escape_queries,assets.trap_escape_unstuck,assets.trap_escape_candidates,assets.slow_trap_escape,assets.slow_trap_escape_threshold_ms,assets.render_should_render,assets.render_suppressed,assets.render_has_opengl_renderer,assets.render_ui_overlay_texture,assets.render_ui_overlay_active,assets.render_ui_overlay_prepare_ms,assets.render_active_count,assets.render_submit_succeeded,assets.frame_rebuild_requests,assets.frame_rebuild_executions,assets.frame_rebuild_coalesced,assets.slow_runtime_asset_pass,assets.slow_runtime_asset_name,assets.slow_runtime_asset_ms,assets.slow_runtime_asset_geometry_refresh,assets.slow_runtime_asset_camera_only,assets.slow_runtime_asset_frame_index,dynamic_spawn.active,dynamic_spawn.suspended,dynamic_spawn.planned_cells,dynamic_spawn.spawned,dynamic_spawn.reused,dynamic_spawn.deleted,dynamic_spawn.suspended_this_sync,dynamic_spawn.sync_ms,audio.update_ms,camera.projection_w,camera.projection_h,camera.visible_left,camera.visible_top,camera.visible_right,camera.visible_bottom,camera.frustum_min_z,camera.frustum_max_z,camera.depth_culled,camera.nodes_visited,camera.branches_skipped,camera.transition_state,camera.transition_target_x,camera.transition_target_y,camera.transition_velocity_x,camera.transition_velocity_y,camera.transition_blend_factor,camera.transition_settle_time_remaining,render.loop_label,render.diagnostics_frame,render.window_w,render.window_h,render.window_px_w,render.window_px_h,render.output_w,render.output_h,render.target_w,render.target_h,render.target_is_backbuffer,render.viewport_x,render.viewport_y,render.viewport_w,render.viewport_h,render.clip_x,render.clip_y,render.clip_w,render.clip_h,render.postprocess_target,render.frame_cpu_ms,render.render_thread_cpu_ms,render.draw_submission_ms,render.present_block_ms,render.present_interval_ms,render.ui_overlay_cache_hit,render.ui_overlay_content_dirty,render.ui_overlay_redraw_reason,render.present_interval_known,render.present_calls,render.pass_count,render.copy_pass_count,render.compute_pass_count,render.draw_calls,render.target_switches,render.texture_create_count,render.texture_destroy_count,render.gpu_buffer_create_count,render.gpu_buffer_destroy_count,render.cpu_light_gather_ms,render.cpu_light_mask_ms,render.gpu_light_tiles,render.gpu_light_naive,render.gpu_light_tiled,render.pipeline_cache_hits,render.pipeline_cache_misses,render.pipeline_cache_hit_rate,render.sdl_target_calls,render.sdl_draw_calls,render.gpu_failed_frames,render.renderer_path,render.backend,render.present_mode,render.texture_memory_known,render.texture_memory_mb,render.floor_packet_count,render.xy_sprite_packet_count,render.active_depth_layer_count,render.blur_pass_count,render.skipped_texture_count,render.failed_texture_names,render.packets_per_depth_layer,render.blur_strength_per_layer,render.composite_layers_submitted,render.stage_timings,render.ui_overlay_active,render.ui_overlay_redrawn,render.ui_overlay_prepare_ms,render.submit_succeeded,render.projection_calls_total,render.projection_calls_saved_early,render.assets_stageA_reject,render.assets_stageC_entered,render.projection_recompute_budget,render.projection_points_deferred,render.projection_points_updated,render.warn_target_half_output,render.warn_viewport_y_nonzero,render.warn_clip_y_nonzero,render.warn_projection_output_mismatch,scale_trace.asset_name,scale_trace.asset_frame_id,scale_trace.asset_source,scale_trace.asset_perspective,scale_trace.asset_base,scale_trace.asset_scale,scale_trace.asset_delta,scale_trace.anchor_asset_name,scale_trace.anchor_camera_state,scale_trace.anchor_source,scale_trace.anchor_resolver,scale_trace.anchor_render,scale_trace.anchor_delta,scale_trace.mode_toggle_mode,scale_trace.mode_toggle_camera_state,scale_trace.mode_toggle_active_generation,extra_metrics
1908,0,14.9961,,0.0026,1.9672,0.0003,,,0,0,17.0769,1908,0.018503,0,0,1,158,158,797,0.2636,0.6133,1,0.5922,0.0021,0.4597,0.0001,0,0,0,0,0,0,0,0,0,0,2897,2897,0,0,0,0,25,0,0.2484,0.0679,0.1582,0.0016,0.0044,0.0054,0,0.0003,0.0046,133,25,2,158,0,12.5,,0,2,1,1,12,12,1,0.3187,0.2636,0.583,0,8,0,8,,,0.0045,2,146,2,0,2,0,8,1,0,1,0,0,0.0016,158,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0522,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1908,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.452,0,0.4374,0.0451,17.1309,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2803 ensure_targets=0.0001 floor=0.0139 xy=0.0293 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0297 submit=0.4374,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1909,0,15.435,,0.0029,1.9312,0.0002,,,0,0,17.4885,1909,0.017619,0,0,1,158,158,797,0.3113,0.596,1,0.5403,0.0017,0.4443,0.0001,0,0,0,0,0,0,0,0,0,0,2898,2898,0,0,0,0,25,0,0.2958,0.1183,0.1598,0.0012,0.0042,0.0003,0.0001,0.0003,0.0051,133,25,1,158,0,12.5,,0,2,1,3,18,12,1,0.3022,0.2296,0.5322,0,8,0,8,,,0.0041,2,146,2,0,1,0,8,1,0,1,0,0,0.0014,158,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0461,0.0008,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1909,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4371,0,0.4224,0.0474,17.5383,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2687 ensure_targets=0.0001 floor=0.0138 xy=0.0301 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0291 submit=0.4224,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1910,0,15.1059,,0.0031,2.5902,0.0003,,,0,0,17.844,1910,0.017249,0,0,1,159,159,797,0.2945,0.9248,1,0.7072,0.0018,0.6208,0,0,0,0,0,0,0,0,0,0,0,2900,2900,0,0,0,0,25,0,0.2761,0.0678,0.1866,0.0018,0.0061,0.0006,0.0001,0.0005,0.0063,133,25,1,158,0,12.5,,0,2,1,1,12,12,1,0.4481,0.2486,0.6974,0,8,0,8,,,0.0039,2,147,2,0,1,0,8,1,0,1,0,0,0.0023,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0566,0.0017,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1910,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5948,0,0.5742,0.0699,17.8611,1,0,no_content,1,1,2,0,0,121,2,0,0,0,0,0,0,0,0,0,0,0,1,2,121,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3358 ensure_targets=0 floor=0.0334 xy=0.0467 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0023 ui_copy=0 backbuffer=0.0416 submit=0.5742,0,0,0.0023,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1911,1,9.5943,,0.0011,1.938,0.0002,,,0,0,11.627,1911,0.012507,0,0,1,159,159,797,0.2911,0.598,1,0.5685,0.002,0.4437,0.0001,0,0,0,0,0,0,0,0,0,0,2901,2901,0,0,0,0,25,0,0.2778,0.1094,0.1523,0.0014,0.0041,0.0003,0.0001,0.0003,0.0044,134,25,2,159,0,12.5,,0,2,1,3,18,12,1,0.3326,0.2272,0.5603,0,8,0,8,,,0.0149,2,147,2,0,2,0,8,1,0,1,0,0,0.0009,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0447,0.0007,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1911,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4371,0,0.4215,0.0387,11.7844,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2875 ensure_targets=0 floor=0.0142 xy=0.0286 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0009 ui_copy=0 backbuffer=0.0284 submit=0.4215,0,0,0.0009,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1912,0,15.5454,,0.0044,2.9021,0.0002,,,0,0,18.5868,1912,0.017718,0,0,1,160,160,797,0.9231,0.9036,1,0.5893,0.0024,0.4337,0,0,0,0,0,0,0,0,0,0,0,2903,2903,0,0,0,0,25,0,0.9028,0.1136,0.7599,0.0046,0.0068,0.0006,0.0002,0.0005,0.0068,134,25,2,159,0,12.5,,0,2,1,1,12,12,1,0.3207,0.2569,0.5782,0,8,0,8,,,0.004,2,148,2,0,2,0,8,1,0,1,0,0,0.0015,160,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0538,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1912,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4264,0,0.4123,0.046,18.6436,1,0,no_content,1,1,2,0,0,121,2,0,0,0,0,0,0,0,0,0,0,0,1,2,121,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2616 ensure_targets=0 floor=0.0134 xy=0.0246 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0325 submit=0.4123,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1913,0,15.5402,,0.0026,2.3188,0.0001,,,0,0,17.9727,1913,0.018663,0,0,1,160,160,797,0.686,0.5709,1,0.5842,0.0017,0.4389,0.0001,0,0,0,0,0,0,0,0,0,0,2904,2904,0,0,0,0,25,0,0.6709,0.0685,0.5854,0.0016,0.0038,0.0002,0.0002,0.0003,0.0048,135,25,2,160,0,12.5,,0,2,1,3,18,12,1,0.3369,0.2323,0.5695,0,8,0,8,,,0.0103,2,148,2,0,2,0,8,1,0,1,0,0,0.0015,160,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0473,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1913,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.432,0,0.4175,0.0449,18.0343,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.261 ensure_targets=0 floor=0.0139 xy=0.0269 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0306 submit=0.4175,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1914,0,16.0284,,0.0026,2.5904,0.0002,,,0,0,18.7296,1914,0.018574,0,0,1,160,160,797,0.9755,0.5773,1,0.5611,0.0017,0.4384,0,0,0,0,0,0,0,0,0,0,0,2906,2906,0,0,0,0,25,0,0.9608,0.1116,0.8292,0.0011,0.004,0.0002,0.0001,0.0003,0.0083,135,25,1,160,0,12.5,,0,2,1,3,18,12,1,0.3204,0.2316,0.5524,0,8,0,8,,,0.0042,2,148,2,0,1,0,8,1,0,1,0,0,0.0015,160,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0459,0.0008,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1914,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4309,0,0.4165,0.0413,18.8011,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.26 ensure_targets=0 floor=0.0142 xy=0.0275 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0304 submit=0.4165,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1915,0,15.2096,,0.0027,2.5876,0.0002,,,0,0,17.9087,1915,0.018012,0,0,1,160,160,797,0.9721,0.585,1,0.5518,0.0016,0.4398,0,0,0,0,0,0,0,0,0,0,0,2907,2907,0,0,0,0,25,0,0.9577,0.0696,0.8712,0.0012,0.0043,0.0003,0.0001,0.0005,0.0049,136,24,1,160,0,12.5,,0,2,1,3,18,12,1,0.3153,0.228,0.5439,0,8,0,8,,,0.0042,2,148,2,0,1,0,8,1,0,1,0,0,0.0014,160,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0447,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1915,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4323,0,0.418,0.0408,17.968,1,0,no_content,1,1,2,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,1,2,122,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2602 ensure_targets=0 floor=0.0146 xy=0.0259 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0348 submit=0.418,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1916,0,14.7371,,0.0019,2.5112,0.0002,,,0,0,17.3538,1916,0.017533,0,0,1,160,160,797,0.9132,0.5513,1,0.5641,0.0016,0.4444,0,0,0,0,0,0,0,0,0,0,0,2908,2908,0,0,0,0,25,0,0.9017,0.1119,0.7752,0.0012,0.0039,0.0002,0.0002,0.0003,0.0037,136,24,2,160,0,12.5,,0,2,1,1,12,12,1,0.2725,0.2827,0.5558,0,8,0,8,,,0.0048,2,148,2,0,2,0,8,1,0,1,0,0,0.0014,160,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0461,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1916,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4366,0,0.4216,0.0413,17.4155,1,0,no_content,1,1,2,0,0,121,2,0,0,0,0,0,0,0,0,0,0,0,1,2,121,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2662 ensure_targets=0 floor=0.0133 xy=0.0276 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0313 submit=0.4216,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1917,0,14.4212,,0.0026,2.7806,0.0002,,,0,0,17.3111,1917,0.017124,0,0,1,159,159,797,1.1786,0.5823,1,0.551,0.0017,0.4321,0.0001,0,0,0,0,0,0,0,0,0,0,2910,2910,0,0,0,0,25,0,1.1666,0.0652,1.0848,0.0016,0.004,0.0003,0.0001,0.0004,0.0039,136,24,2,160,0,12.5,,0,2,1,1,12,12,1,0.3034,0.2389,0.5427,0,8,0,8,,,0.0042,2,147,2,0,2,0,8,1,0,1,0,0,0.0014,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0456,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1917,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4244,0,0.4093,0.0423,17.352,1,0,no_content,1,1,2,0,0,118,2,0,0,0,0,0,0,0,0,0,0,0,1,2,118,0,opengl,opengl,vsync,0,0,6,146,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2578 ensure_targets=0 floor=0.0136 xy=0.0266 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0303 submit=0.4093,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1918,0,15.4777,,0.0024,1.968,0.0003,,,0,0,17.5531,1918,0.018466,0,0,1,159,159,797,0.3064,0.6073,1,0.565,0.0017,0.4489,0,0,0,0,0,0,0,0,0,0,0,2911,2911,0,0,0,0,25,0,0.2925,0.1121,0.1632,0.0016,0.0043,0.0002,0.0001,0.0004,0.0051,135,24,2,159,0,12.5,,0,2,1,3,18,12,1,0.3162,0.2403,0.5568,0,8,0,8,,,0.0044,2,147,2,0,2,0,8,1,0,1,0,0,0.0016,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0482,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1918,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4419,0,0.4262,0.0434,17.6115,1,0,no_content,1,1,2,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,1,2,119,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2708 ensure_targets=0.0001 floor=0.0139 xy=0.0279 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0304 submit=0.4262,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1919,0,14.8287,,0.0016,1.9841,0.0002,,,0,0,16.9065,1919,0.017,0,0,1,159,159,797,0.2389,0.5635,1,0.6521,0.0021,0.4924,0.0001,0,0,0,0,0,0,0,0,0,0,2912,2912,0,0,0,0,25,0,0.2242,0.0617,0.1467,0.0009,0.0038,0.0001,0.0002,0.0002,0.0063,135,24,1,159,0,12.5,,0,2,1,3,18,12,1,0.3568,0.285,0.6425,0,8,0,8,,,0.0051,2,147,2,0,1,0,8,1,0,1,0,0,0.0014,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0572,0.0004,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1919,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4834,0,0.4683,0.038,16.9723,1,0,no_content,1,1,2,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,1,2,119,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.32 ensure_targets=0.0001 floor=0.0141 xy=0.0254 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.031 submit=0.4683,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1920,0,15.4079,,0.0018,1.9147,0.0002,,,0,0,17.431,1920,0.017589,0,0,1,159,159,797,0.248,0.6166,1,0.5554,0.0016,0.4568,0,0,0,0,0,0,0,0,0,0,0,2913,2913,0,0,0,0,25,0,0.233,0.064,0.1523,0.0014,0.0039,0.0002,0.0002,0.0003,0.0056,135,24,1,159,0,12.5,,0,2,1,1,12,12,1,0.3043,0.2421,0.5469,0,8,0,8,,,0.0044,2,147,2,0,1,0,8,1,0,1,0,0,0.0017,159,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0499,0.0004,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1920,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4491,0,0.4326,0.0434,17.4814,1,0,no_content,1,1,2,0,0,118,2,0,0,0,0,0,0,0,0,0,0,0,1,2,118,0,opengl,opengl,vsync,0,0,6,147,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2749 ensure_targets=0.0001 floor=0.0149 xy=0.0305 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0017 ui_copy=0 backbuffer=0.0284 submit=0.4326,0,0,0.0017,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1921,0,15.1675,,0.0019,1.9829,0.0002,,,0,0,17.257,1921,0.017298,0,0,1,158,158,797,0.3347,0.5333,1,0.5625,0.0025,0.5115,0.0001,0,0,0,0,0,0,0,0,0,0,2915,2915,0,0,0,0,25,0,0.32,0.1507,0.1548,0.0015,0.0038,0.0002,0.0002,0.0005,0.0025,135,24,2,159,0,12.5,,0,2,1,3,18,12,1,0.3185,0.2353,0.5542,0,8,0,8,,,0.0042,2,146,2,0,2,0,8,1,0,1,0,0,0.002,158,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0474,0.0006,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1921,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5009,0,0.4808,0.0418,17.323,1,0,no_content,1,1,2,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,1,2,119,0,opengl,opengl,vsync,0,0,6,146,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3243 ensure_targets=0.0001 floor=0.017 xy=0.0309 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.002 ui_copy=0 backbuffer=0.0315 submit=0.4808,0,0,0.002,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1922,0,14.8408,,0.0009,1.8997,0.0002,,,0,0,16.8326,1922,0.017042,0,0,1,158,158,797,0.2044,0.5412,1,0.6958,0.0022,0.4228,0,0,0,0,0,0,0,0,0,0,0,2916,2916,0,0,0,0,25,0,0.1901,0.0532,0.1237,0.001,0.004,0.0002,0.0001,0.0002,0.0034,134,24,1,158,0,12.5,,0,2,1,3,18,12,1,0.3851,0.3001,0.6859,0,8,0,8,,,0.0056,2,146,2,0,1,0,8,1,0,1,0,0,0.0014,158,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0614,0.0005,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1922,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4153,0,0.4005,0.037,16.9168,1,0,no_content,1,1,2,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,1,2,119,0,opengl,opengl,vsync,0,0,6,146,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2648 ensure_targets=0.0001 floor=0.0131 xy=0.0261 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0014 ui_copy=0 backbuffer=0.0283 submit=0.4005,0,0,0.0014,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1923,1,6.7625,,0.0004,1.7088,0.0006,,,0,0,8.5508,1923,0.008844,0,0,1,158,158,797,0.197,0.5162,1,0.5616,0.0017,0.4007,0.0001,0,0,0,0,0,0,0,0,0,0,2917,2917,0,0,0,0,25,0,0.1835,0.0485,0.1228,0.0013,0.0035,0.0002,0.0002,0.0004,0.0028,134,24,2,158,0,12.5,,0,2,1,1,12,12,1,0.2965,0.2567,0.5539,0,8,0,8,,,0.0047,2,146,2,0,2,0,8,1,0,1,0,0,0.0008,158,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0601,0.0004,1920,1200,-384,0,2304,1680,29697,40089,22,272,0,,,,,,,,MenuUI,1923,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.394,0,0.3793,0.0305,8.6155,1,0,no_content,1,1,2,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,1,2,119,0,opengl,opengl,vsync,0,0,6,146,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2485 ensure_targets=0 floor=0.0122 xy=0.0277 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0008 ui_copy=0 backbuffer=0.025 submit=0.3793,0,0,0.0008,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
1924,0,15.1915,,0.0011,1.8545,0.0001,,,0,0,17.1344,1924,0.017069,0,0,1,163,163,797,0.2458,0.5829,1,0.5678,0.0016,0.4218,0,0,0,0,0,0,0,0,0,0,0,2919,2919,0,0,0,0,25,0,0.2319,0.0979,0.1216,0.0011,0.0039,0.0002,0.0002,0.0003,0.0021,134,24,1,158,0,12.5,,0,2,1,3,20,14,1,0.3244,0.2353,0.5601,0,8,0,8,,,0.0044,2,149,2,0,1,0,8,1,0,1,0,0,0.0013,163,1,3,2,1,,,,,,,207,464,6358,0,0,0,0,0.0469,0.0005,1920,1200,-384,0,2304,1680,29697,40089,17,272,0,,,,,,,,MenuUI,1924,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.4151,0,0.4008,0.0358,17.1839,1,0,no_content,1,1,2,0,0,125,2,0,0,0,0,0,0,0,0,0,0,0,1,2,125,0,opengl,opengl,vsync,0,0,6,151,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.2599 ensure_targets=0 floor=0.0125 xy=0.027 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0013 ui_copy=0 backbuffer=0.0294 submit=0.4008,0,0,0.0013,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
